ACCOUNT|PARENT|ACCOUNT TYPE|DATA STORAGE|VARIANCE REPORTING|ALIAS: DEFAULT
AC_4004310|AC_4506500|EXPENSE|NEVER SHARE|EXPENSE|AC_4004310:::REPAIRS AND MAINT
AC_4004330|AC_4506500|EXPENSE|NEVER SHARE|EXPENSE|AC_4004330:::WARRANTY
AC_4507000|AC_4500000|EXPENSE|DYNAMIC CALC|EXPENSE|AC_4507000:::ROYALTY FEES
AC_4004650|AC_4507000|EXPENSE|NEVER SHARE|EXPENSE|AC_4004650:::ROYALTY FEE
AC_4507500|AC_4500000|EXPENSE|DYNAMIC CALC|EXPENSE|AC_4507500:::TAXES OTHER THAN PAYROLL
AC_4004230|AC_4507500|EXPENSE|NEVER SHARE|EXPENSE|AC_4004230:::PERSONAL PROPERTY TAX
AC_4004250|AC_4507500|EXPENSE|NEVER SHARE|EXPENSE|AC_4004250:::TAXES, LICENSES AND PERMITS
AC_4004270|AC_4507500|EXPENSE|NEVER SHARE|EXPENSE|AC_4004270:::REAL ESTATE & OTHER TAXES
AC_4004290|AC_4507500|EXPENSE|NEVER SHARE|EXPENSE|AC_4004290:::GROSS RECEIPTS TAX
AC_4508000|AC_4500000|EXPENSE|DYNAMIC CALC|EXPENSE|AC_4508000:::UTILITIES AND TELEPHONE
AC_4004350|AC_4508000|EXPENSE|NEVER SHARE|EXPENSE|AC_4004350:::TELECOM, DATA & PHONE CHARGES
AC_4004370|AC_4508000|EXPENSE|NEVER SHARE|EXPENSE|AC_4004370:::UTILITIES
AC_4502500|AC_4500000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_4502500:::BANK FEES
AC_4600000|AC_4000000|EXPENSE|DYNAMIC CALC|EXPENSE|AC_4600000:::ALLOCATIONS
AC_4601500|AC_4600000|EXPENSE|DYNAMIC CALC|EXPENSE|AC_4601500:::OTHER ALLOCATIONS
AC_4004870|AC_4601500|EXPENSE|NEVER SHARE|EXPENSE|AC_4004870:::BES CHARGEBACKS
AC_4601000|AC_4600000|EXPENSE|DYNAMIC CALC|EXPENSE|AC_4601000:::CORP ALLOCATIONS
AC_4004890|AC_4601000|EXPENSE|NEVER SHARE|EXPENSE|AC_4004890:::CORP ALLOCATIONS - REGIONAL ALLOCATION
AC_4004900|AC_4601000|EXPENSE|NEVER SHARE|EXPENSE|AC_4004900:::CORP ALLOCATIONS - GROUP ALLOCATION
AC_4004910|AC_4601000|EXPENSE|NEVER SHARE|EXPENSE|AC_4004910:::CORP ALLOCATIONS - G&A ALLOCATION
AC_4004920|AC_4601000|EXPENSE|NEVER SHARE|EXPENSE|AC_4004920:::CORP ALLOCATIONS - OVERHEAD APPLIED
AC_4004930|AC_4601000|EXPENSE|NEVER SHARE|EXPENSE|AC_4004930:::CORP ALLOCATIONS - WFM EQUIPMENT ALLOCATION
AC_4004940|AC_4601000|EXPENSE|NEVER SHARE|EXPENSE|AC_4004940:::CORP ALLOCATIONS - HR ALLOCATION
AC_4004950|AC_4601000|EXPENSE|NEVER SHARE|EXPENSE|AC_4004950:::CORP ALLOCATIONS - MISC GROUP ALLOCAT
AC_4004960|AC_4601000|EXPENSE|NEVER SHARE|EXPENSE|AC_4004960:::CORP ALLOCATIONS - HEADQUARTERS ALLOCATION
AC_4004970|AC_4601000|EXPENSE|NEVER SHARE|EXPENSE|AC_4004970:::CORP ALLOCATIONS - ESD FIXED ALLOCATION
AC_4004980|AC_4601000|EXPENSE|NEVER SHARE|EXPENSE|AC_4004980:::CORP ALLOCATIONS - CORP DEPT CHARGES
AC_4004990|AC_4601000|EXPENSE|NEVER SHARE|EXPENSE|AC_4004990:::CORP ALLOCATIONS - RENTAL INCOME AFFILIATE
AC_4005000|AC_4601000|EXPENSE|NEVER SHARE|EXPENSE|AC_4005000:::CORP ALLOCATIONS - RENTAL EXPENSE AFFILIATE
AC_5000000|AC_9991000|EXPENSE|DYNAMIC CALC|EXPENSE|AC_5000000:::GOODWILL & INTANGIBLES EXPENSE
AC_5100000|AC_5000000|EXPENSE|DYNAMIC CALC|EXPENSE|AC_5100000:::AMORTIZATION
AC_5101000|AC_5100000|EXPENSE|DYNAMIC CALC|EXPENSE|AC_5101000:::AMORTIZATION EXP
AC_5001110|AC_5101000|EXPENSE|NEVER SHARE|EXPENSE|AC_5001110:::AMORTIZATION - CUSTOMER
AC_5001130|AC_5101000|EXPENSE|NEVER SHARE|EXPENSE|AC_5001130:::AMORTIZATION - TRADEMARKS
AC_5001140|AC_5101000|EXPENSE|NEVER SHARE|EXPENSE|AC_5001140:::AMORTIZATION - OTHER
AC_5200000|AC_5000000|EXPENSE|DYNAMIC CALC|EXPENSE|AC_5200000:::IMPAIRMENT
AC_5201000|AC_5200000|EXPENSE|DYNAMIC CALC|EXPENSE|AC_5201000:::IMPAIRMENT CHARGE
AC_5001150|AC_5201000|EXPENSE|NEVER SHARE|EXPENSE|AC_5001150:::GOODWILL IMPAIRMENT
AC_3000000|AC_9991000|REVENUE|DYNAMIC CALC|NON-EXPENSE|AC_3000000:::TOTAL REVENUE
AC_3150000|AC_3000000|REVENUE|DYNAMIC CALC|NON-EXPENSE|AC_3150000:::REVENUE - WORK ORDERS & SPOT
AC_3151000|AC_3150000|REVENUE|DYNAMIC CALC|NON-EXPENSE|AC_3151000:::REVENUE - WORK ORDER & SPOT
AC_3001350|AC_3151000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001350:::REVENUE - WORK ORDERS
AC_3001370|AC_3151000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001370:::REVENUE - RECURRING WORK ORDERS
AC_3001390|AC_3151000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001390:::REVENUE - EC WORK ORDERS
AC_3001410|AC_3151000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001410:::CREDIT MEMOS - WORK ORDERS
AC_3190000|AC_3000000|REVENUE|DYNAMIC CALC|NON-EXPENSE|AC_3190000:::REVENUE - INTERCOMPANY
AC_3191000|AC_3190000|REVENUE|DYNAMIC CALC|NON-EXPENSE|AC_3191000:::REVENUE - INTERCOMP
AC_3001910|AC_3191000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001910:::REVENUE - INTERCO
AC_3200000|AC_3000000|REVENUE|DYNAMIC CALC|NON-EXPENSE|AC_3200000:::REVENUE - RESALE
AC_3201000|AC_3200000|REVENUE|DYNAMIC CALC|NON-EXPENSE|AC_3201000:::REVENUE - SUPPLIES RESALE
AC_3001510|AC_3201000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001510:::REVENUE - RESALE SUPPLIES
AC_3001530|AC_3201000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001530:::CREDIT MEMOS - RESALE SUPPLIES
AC_3201500|AC_3200000|REVENUE|DYNAMIC CALC|NON-EXPENSE|AC_3201500:::REVENUE - SUBCONTRACT RESALE
AC_3001470|AC_3201500|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001470:::REVENUE - SUBCONTRACTOR RESALE
AC_3001490|AC_3201500|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001490:::CREDIT MEMOS - SUBCONTRACTOR RESALE
AC_3250000|AC_3000000|REVENUE|DYNAMIC CALC|NON-EXPENSE|AC_3250000:::TOTAL OTHER INCOME
AC_3251000|AC_3250000|REVENUE|DYNAMIC CALC|NON-EXPENSE|AC_3251000:::OTHER INCOME
AC_3001430|AC_3251000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001430:::OTHER INCOME - PURCHASE DISCOUNTS
AC_3001450|AC_3251000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001450:::OTHER INCOME - REBATE
AC_3251500|AC_3250000|REVENUE|DYNAMIC CALC|NON-EXPENSE|AC_3251500:::GAIN/LOSS SALES OF ASSET
AC_3001550|AC_3251500|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001550:::GAIN/LOSS SALE OF FIXED ASSETS
AC_3100000|AC_3000000|REVENUE|DYNAMIC CALC|NON-EXPENSE|AC_3100000:::REVENUE - CONTRACT
AC_3101000|AC_3100000|REVENUE|DYNAMIC CALC|NON-EXPENSE|AC_3101000:::REVENUE - CONTRACTS
AC_3001270|AC_3101000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001270:::REVENUE - SCOPE REDUCTIONS
AC_3001290|AC_3101000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001290:::REVENUE - EC CONTRACTUAL
AC_3001310|AC_3101000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001310:::REVENUE - OVER-UNDER BILLING
AC_3001330|AC_3101000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001330:::REVENUE - UNINSTALLED MATERIALS
AC_3001110|AC_3101000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001110:::REVENUE - CONTRACTUAL
AC_3001150|AC_3101000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001150:::REVENUE - CONTRACT ACCRUAL
AC_3001170|AC_3101000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001170:::REVENUE - CPI ESCALATIONS
AC_3001180|AC_3101000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001180:::UNEARNED MONTHLIES
AC_3001190|AC_3101000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001190:::REVENUE - NON-CPI ESCALATIONS
AC_3001210|AC_3101000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001210:::CREDIT MEMOS - CONTRACT
AC_3001230|AC_3101000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001230:::REVENUE - ALLOWANCES
AC_3001250|AC_3101000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001250:::REVENUE - DISCOUNTS
AC_3101500|AC_3100000|REVENUE|DYNAMIC CALC|NON-EXPENSE|AC_3101500:::REVENUE - PARKING RELATED
AC_3001570|AC_3101500|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001570:::REVENUE - MGMT REIMB
AC_3001590|AC_3101500|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001590:::REVENUE - PARKING LOCATIONS
AC_3001610|AC_3101500|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001610:::REVENUE - PARKING MANAGEMENT FEE
AC_3001630|AC_3101500|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001630:::REVENUE - PARKING OPERATING ALLOWANCE
AC_3001650|AC_3101500|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001650:::REVENUE - PARKING RISK
AC_3001670|AC_3101500|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001670:::REVENUE - PARKING SERVICE CONCESSIONS
AC_3001690|AC_3101500|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001690:::REVENUE - PARKING MISC FEE
AC_3001710|AC_3101500|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001710:::CREDIT MEMOS - PARKING RELATED
AC_3102000|AC_3100000|REVENUE|DYNAMIC CALC|NON-EXPENSE|AC_3102000:::REVENUE - FRANCHISES
AC_3001730|AC_3102000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001730:::REVENUE - FRANCHISE FIELD MGMT
AC_3001750|AC_3102000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001750:::REVENUE - FRANCHISE HR
AC_3001770|AC_3102000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001770:::REVENUE - FRANCHISE INITIAL FEES
AC_3001790|AC_3102000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001790:::REVENUE - FRANCHISE OPERATIONS
AC_3001810|AC_3102000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001810:::REVENUE - FRANCHISE ROYALTIES
AC_3001830|AC_3102000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001830:::REVENUE - FRANCHISE SALES AND MARKETING
AC_3001850|AC_3102000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001850:::REVENUE - FRANCHISE TECH TRAIN SUPPORT
AC_3001870|AC_3102000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001870:::REVENUE - FRANCHISE OTHER
AC_3001890|AC_3102000|REVENUE|NEVER SHARE|NON-EXPENSE|AC_3001890:::CREDIT MEMOS - FRANCHISES
